key,job_role,job_title,company_name,skills,job_type,location,experience
1,Data Analyst,Data Analyst,Artefact,"Statistics,Web Applications,Powerbi,Tableau",Full time,"Pune, India",0-5 Years
2,Data Analyst,Data Analyst,Quantum It Solution,,Full time,Surat,0-3 Years
3,Data Analyst,,,,,,
4,Data Analyst,,,,,,
5,Data Analyst,,,,,,
6,Data Analyst,,,,,,
7,Data Analyst,,,,,,
8,Data Analyst,,,,,,
9,Data Analyst,,,,,,
10,Data Analyst,,,,,,
11,Data Analyst,,,,,,
12,Data Analyst,,,,,,
13,Data Analyst,,,,,,
14,Data Analyst,,,,,,
15,Data Analyst,,,,,,
16,Data Architect,"Azure, Data Architect",66degrees,"orchestration technologies,data lake concepts",Full time,"Bengaluru / Bangalore, India",0-2 Years
17,Data Architect,Azure Data Architect,TATA Consultancy Services Ltd.,"| Data architect,| ADFS,BI",Full time,"Kolkata, India",Fresher
18,Data Architect,,,,,,
19,Data Architect,,,,,,
20,Data Architect,,,,,,
21,Data Architect,,,,,,
22,Data Architect,,,,,,
23,Data Architect,,,,,,
24,Data Architect,,,,,,
25,Data Architect,,,,,,
26,Data Architect,,,,,,
27,Data Architect,,,,,,
28,Data Architect,,,,,,
29,Data Architect,,,,,,
30,Data Architect,,,,,,
31,Data Scientist,Data Scientist,Lumen Technologies,"scikit-learn,anomaly detection,dimensional reduction",Full time,"Bengaluru / Bangalore, India",3-6 Years
32,Data Scientist,Data Scientist,TATA Consultancy Services Ltd.,Data scientist,Full time,"Bengaluru / Bangalore, India",Fresher
33,Data Scientist,,,,,,
34,Data Scientist,,,,,,
35,Data Scientist,,,,,,
36,Data Scientist,,,,,,
37,Data Scientist,,,,,,
38,Data Scientist,,,,,,
39,Data Scientist,,,,,,
40,Data Scientist,,,,,,
41,Data Scientist,,,,,,
42,Data Scientist,,,,,,
43,Data Scientist,,,,,,
44,Data Scientist,,,,,,
45,Data Scientist,,,,,,
46,Machine Learning Engineer,Machine Learning Engineer - II,Jumio,"Deep Learning,Machine Learning,python",Full time,"Bengaluru / Bangalore, India",0-3 Years
47,Machine Learning Engineer,Data Scientist Associate Senior - Machine Learning Engineer,JP Morgan Chase & Co.,,Full time,Bengaluru / Bangalore,0-2 Years
48,Machine Learning Engineer,,,,,,
49,Machine Learning Engineer,,,,,,
50,Machine Learning Engineer,,,,,,
51,Machine Learning Engineer,,,,,,
52,Machine Learning Engineer,,,,,,
53,Machine Learning Engineer,,,,,,
54,Machine Learning Engineer,,,,,,
55,Machine Learning Engineer,,,,,,
56,Machine Learning Engineer,,,,,,
57,Machine Learning Engineer,,,,,,
58,Machine Learning Engineer,,,,,,
59,Machine Learning Engineer,,,,,,
60,Machine Learning Engineer,,,,,,
