key,job_role,job_title,company_name,skills,job_type,location,experience
1,Data Engineer,GCP Data Engineer,LTIMindtree Limited,"""GCP"",Python,Sql,Cloud Computing",Full time,Mumbai,3-8 Years
2,Data Engineer,Principle Data Engineer,Synechron Technologies Private Limited,"Principle Data Engineer,Big Data,Hadoop",Full time,"Bengaluru / Bangalore, Pune",15-20 Years
3,Data Engineer,Data Engineer- OBIEE,LTIMindtree Limited,"Business Intelligence,OBIEE,Data Warehouse",Full time,"Bengaluru / Bangalore, Mumbai",3-8 Years
4,Data Engineer,Data Engineer,Synechron Technologies Private Limited,"Data Engineer,Spark,Hive,Sqoop,Kafka",Full time,"Chennai, Pune",7-10 Years
5,Data Engineer,Data Engineer,Synechron Technologies Private Limited,"Data Engineer,Big Data,Hadoop,Hive",Full time,"Bengaluru / Bangalore, Pune",5-10 Years
6,Data Engineer,Data Engineer,Synechron Technologies Private Limited,"Data Engineer,Spark,Hive,Sqoop,Kafka",Full time,"Bengaluru / Bangalore, Mumbai",7-10 Years
7,Data Engineer,Data Engineer (Spark/Streaming),Synechron Technologies Private Limited,"Data Engineer,Big Data,Spark,Streaming",Full time,"Chennai, Hyderabad / Secunderabad, Telangana",5-10 Years
8,Data Engineer,Data Engineer,Synechron Technologies Private Limited,"Data Engineer,Big Data,Hadoop,Hive",Full time,Mumbai,5-10 Years
9,Data Engineer,Data Engineer - OACS,LTIMindtree Limited,"OACS,OAC,OAS,OBIEE",Full time,Mumbai,3-8 Years
10,Data Engineer,Principle Data Engineer,Synechron Technologies Private Limited,"Principle Data Engineer,Big Data,Hadoop",Full time,"Chennai, Hyderabad / Secunderabad, Telangana",15-20 Years
11,Data Engineer,Principle Data Engineer,Synechron Technologies Private Limited,"Principle Data Engineer,Big Data,Hadoop",Full time,Mumbai,15-20 Years
12,Data Engineer,Data Engineer (Spark/Streaming),Synechron Technologies Private Limited,"Data Engineer,Big Data,Spark,Streaming",Full time,"Bengaluru / Bangalore, Pune",5-10 Years
13,Data Engineer,Data Engineer (Spark/Streaming),Synechron Technologies Private Limited,"Data Engineer,Big Data,Spark,Streaming",Full time,Mumbai,5-10 Years
14,Data Engineer,Data Engineer,Synechron Technologies Private Limited,"Data Engineer,Spark,Hive,Sqoop,Kafka",Full time,Gurgaon / Gurugram,7-10 Years
15,Data Engineer,Data Engineer Ab Initio,Brain Management Consultants India Private Limited,"Ab Initio GDE,Ab Initio,Abinitio",Full time,"Bengaluru / Bangalore, Gurgaon / Gurugram",3-10 Years
16,Data Engineer,Data Engineer,TMF Group,"Data Lakes,RDBMS SQL Server,ELT scenarios",Full time,"Bengaluru / Bangalore, India",3-5 Years
17,Data Engineer,Consulting-BO-Cloud Engineering-Senior Consultant-GCP Big data Data Engineer-Chennai,Deloitte,"python,mysql,Apache Spark,sql server",Full time,"Delhi, India",5-8 Years
18,Data Engineer,Senior Data Engineer,Autodesk,"SQL databases,Apis,Scala,Pyspark,Python",Full time,"Bengaluru / Bangalore, India",5-7 Years
19,Data Engineer,Azure Big Data Engineer,Metlife,"Azure Data Analytics,Synapse workspace",Full time,"Noida, India",8-15 Years
20,Data Engineer,Consulting-BO-Cloud Engineering-AWS Data Engineer-Consultant,Deloitte,"snowflake,CloudTrail,Glue,AWS,Sql",Full time,"Mumbai, India",3-5 Years
21,Data Engineer,Big data Engineer,servicenow,"streaming technologies,real time analytics",Full time,"Hyderabad / Secunderabad, Telangana, India",1-5 Years
22,Data Engineer,Consulting - BO: Cloud Engineering - Consultant- Data Engineer,Deloitte,"Data Lineage,Data Mapping,Master Data Management",Full time,"Bengaluru / Bangalore, India",6-12 Years
23,Data Engineer,"Data Engineer, Global Supply Chain Analytics",Alcon,"Data Analysis,AWS,S3,Data Modeling",Full time,"Bengaluru / Bangalore, India",3-5 Years
24,Data Engineer,Azure Data Engineer,Elite,"Azure,Data Engineer",Full time,"Bengaluru / Bangalore, Coimbatore",5-10 Years
25,Data Engineer,Data Engineer And DataWare House,Quess IT Staffing (Formerly known as Magna Infotech),"Dataware House,Python,Pyspark,Sql Queries",Full time,"Hyderabad / Secunderabad, Telangana",5-10 Years
26,Data Engineer,Data Engineer,V2 Tech Venture Private Limited,"Snow Flake,aws devops,AWS,Sql,Python",Full time,"Bengaluru / Bangalore, Mumbai, Navi Mumbai",2-6 Years
27,Data Engineer,Snowflake Data Engineer (Snowflake Datawarehouse) Lead,Santo Systems Private Limited,"Snowflake Data Engineer,Snowflake Data Warehouse",Full time,Bengaluru / Bangalore,12-14 Years
28,Data Engineer,Data Engineer,Supernal Infotech Private Limited,"AWS Glue,Redshift,Kinesis","Contract Job, International, Part time","Malaysia, Thailand",6-8 Years
29,Data Engineer,Data Engineer with Python,HNM Solutions,"Data Engineer,python,AWS,Pyspark",Full time,Chennai,5-5 Years
30,Data Engineer,Sr. Azure Data Engineer,Tata Consultancy Services Limited,Azure Data Engineer,Full time,"Bengaluru / Bangalore, Kolkata",6-8 Years
31,Data Engineer,Sr Data Engineer,Lowe's India,"Teradata,Map Reduce,Cloud Bigdata,BI Engineering",Full time,"Bengaluru / Bangalore, India",0-5 Years
32,Data Engineer,Data Engineer,Hitachi Energy,"Troubleshooting,T-SQL solutions,Interpersonal Skills",Full time,"Chennai, India",3-5 Years
33,Data Engineer,"Technical Solutions Consultant, Data Engineer",Google,"ML training/models,Structured Analysis,data models",Full time,"Gurgaon / Gurugram, India",0-2 Years
34,Data Engineer,Azure Data Engineer,ITC Infotech India Limited,ETL | PYSpark Azure,Full time,"Bengaluru / Bangalore, India",Fresher
35,Data Engineer,Data Engineer,Hitachi Energy,"Enterprise Service Bus,Azure Data Factory",Full time,"Chennai, India",3-5 Years
36,Data Engineer,Data Engineer,ITC Infotech India Limited,ETL | PYSpark Azure,Full time,"Bengaluru / Bangalore, India",Fresher
37,Data Engineer,"Data Engineer, Business Process Reengineering",Apple,"snowflake,dimensional data modeling,dev to production processes",Full time,"Hyderabad / Secunderabad, Telangana, India",10-12 Years
38,Data Engineer,Data Engineer,V2 Tech Venture Private Limited,"Data Engineer,Databricks,AWS,AWS GLUE",Full time,"Bengaluru / Bangalore, Mumbai",4-9 Years
39,Data Engineer,Azure Data Engineer,Elite,AZURE DATA ENGINEER,Full time,Coimbatore,5-12 Years
40,Data Engineer,Azure Data Engineer,Elite,Azure Data Engineer,Full time,Bengaluru / Bangalore,5-10 Years
