key,job_role,job_title,company_name,skills,job_type,location,experience
1,Data Engineer,Manager - Data Engineer,Publicis Sapient,"GCP Cloud,Big Data Architecture,Data Engineer",Full time,"Gurgaon / Gurugram, Bengaluru / Bangalore",8-11 Years
2,Data Engineer,Manager - Data Engineer,Publicis Sapient,,Full time,Bengaluru / Bangalore,8-12 Years
3,Data Engineer,,,,,,
4,Data Engineer,,,,,,
5,Data Engineer,,,,,,
6,Data Engineer,,,,,,
7,Data Engineer,,,,,,
8,Data Engineer,,,,,,
9,Data Engineer,,,,,,
10,Data Engineer,,,,,,
11,Data Engineer,,,,,,
12,Data Engineer,,,,,,
13,Data Engineer,,,,,,
14,Data Engineer,,,,,,
15,Data Engineer,,,,,,
16,Data Analyst,Reference Data Analyst,Rangam Infotech Private Limited,"OTC,Equity,Money Market,Foreign Exchange",Full time,"Bengaluru / Bangalore, India",2-3 Years
17,Data Analyst,Data Analyst,BlueOptima,"R,Bi Tools,Sql,Python,Statistical Analysis",Full time,India,0-2 Years
18,Data Analyst,,,,,,
19,Data Analyst,,,,,,
20,Data Analyst,,,,,,
21,Data Analyst,,,,,,
22,Data Analyst,,,,,,
23,Data Analyst,,,,,,
24,Data Analyst,,,,,,
25,Data Analyst,,,,,,
26,Data Analyst,,,,,,
27,Data Analyst,,,,,,
28,Data Analyst,,,,,,
29,Data Analyst,,,,,,
30,Data Analyst,,,,,,
31,Data Architect,Opening for Data Architect,Sri Sai Consultancy Services,"Enterprise Architect,Application Architect,Data Architect",Full time,"Mumbai City, Navi Mumbai",9-12 Years
32,Data Architect,Cloud data architect,Ford Motor Company,,Full time,"Chennai, India",6-8 Years
33,Data Architect,,,,,,
34,Data Architect,,,,,,
35,Data Architect,,,,,,
36,Data Architect,,,,,,
37,Data Architect,,,,,,
38,Data Architect,,,,,,
39,Data Architect,,,,,,
40,Data Architect,,,,,,
41,Data Architect,,,,,,
42,Data Architect,,,,,,
43,Data Architect,,,,,,
44,Data Architect,,,,,,
45,Data Architect,,,,,,
46,Data Scientist,Data Scientist II,Honeywell,"R,Nosql,Machine Learning,Hadoop,Pytorch",Full time,"Bengaluru / Bangalore, India",1-5 Years
47,Data Scientist,Data Scientist,Ford Motor Company,"R,Big Data,Sql,Python,Machine Learning",Full time,"Chennai, India",0-2 Years
48,Data Scientist,,,,,,
49,Data Scientist,,,,,,
50,Data Scientist,,,,,,
51,Data Scientist,,,,,,
52,Data Scientist,,,,,,
53,Data Scientist,,,,,,
54,Data Scientist,,,,,,
55,Data Scientist,,,,,,
56,Data Scientist,,,,,,
57,Data Scientist,,,,,,
58,Data Scientist,,,,,,
59,Data Scientist,,,,,,
60,Data Scientist,,,,,,
